# Execution time and date (UTC): Fri Aug  9 12:52:07 2024
# Execution time and date (local): Fri Aug  9 15:52:07 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8           128           500             0             1          devx        211 18.032837            0 
            8           128           500             0             1          devx        212 18.622559            0 
            8           128           500             0             1          devx        213 18.811768            0 
            8           128           500             0             1          devx        214 18.452637            0 
            8           128           500             0             1          devx        215 18.789795            0 
            8           128           500             0             1          devx        216 18.877808            0 
            8           128           500             0             1          devx        217 18.658569            0 
            8           128           500             0             1          devx        218 18.669556            0 
            8           128           500             0             1          devx        219 18.378662            0 
            8           128           500             0             1          devx        220 17.756836            0 
            8           128           500             0             1          devx        221 17.185913            0 
            8           128           500             0             1          devx        222 18.865723            0 
            8           128           500             0             1          devx        223 17.812744            0 
            8           128           500             0             1          devx        224 18.587769            0 
            8           128           500             0             1          devx        225 18.850708            0 
            8           128           500             0             1          devx        226 18.107788            0 
            8           128           500             0             1          devx        227 17.812744            0 
            8           128           500             0             1          devx        228 18.669800            0 
            8           128           500             0             1          devx        229 18.448608            0 
            8           128           500             0             1          devx        230 17.115723            0 
            8           128           500             0             1          devx        231 18.620605            0 
            8           128           500             0             1          devx        232 18.862793            0 
            8           128           500             0             1          devx        233 18.189819            0 
            8           128           500             0             1          devx        234 17.904785            0 
            8           128           500             0             1          devx        235 17.753784            0 
            8           128           500             0             1          devx        236 17.749756            0 
            8           128           500             0             1          devx        237 18.316650            0 
            8           128           500             0             1          devx        238 18.776733            0 
            8           128           500             0             1          devx        239 18.395752            0 
            8           128           500             0             1          devx        240 18.807861            0 
            8           128           500             0             1          devx        241 17.042847            0 
            8           128           500             0             1          devx        242 17.236694            0 
            8           128           500             0             1          devx        243 17.781860            0 
            8           128           500             0             1          devx        244 17.681763            0 
            8           128           500             0             1          devx        245 18.395752            0 
            8           128           500             0             1          devx        246 18.716675            0 
            8           128           500             0             1          devx        247 18.769653            0 
            8           128           500             0             1          devx        248 18.911621            0 
            8           128           500             0             1          devx        249 18.810669            0 
            8           128           500             0             1          devx        250 18.496826            0 
            8           128           500             0             1          devx        251 17.702759            0 
            8           128           500             0             1          devx        252 17.850708            0 
            8           128           500             0             1          devx        253 18.416748            0 
