# Execution time and date (UTC): Fri Aug  9 12:48:28 2024
# Execution time and date (local): Fri Aug  9 15:48:28 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8             1           500             0             1      mpi(ucx)        207 4.609619            0 
            8             1           500             0             1      mpi(ucx)        208 4.583740            0 
            8             1           500             0             1      mpi(ucx)        209 4.608765            0 
            8             1           500             0             1      mpi(ucx)        210 4.592651            0 
            8             1           500             0             1      mpi(ucx)        211 4.529663            0 
            8             1           500             0             1      mpi(ucx)        212 4.547607            0 
            8             1           500             0             1      mpi(ucx)        213 4.612549            0 
            8             1           500             0             1      mpi(ucx)        214 4.636597            0 
            8             1           500             0             1      mpi(ucx)        215 4.640625            0 
            8             1           500             0             1      mpi(ucx)        216 4.555664            0 
            8             1           500             0             1      mpi(ucx)        217 4.713745            0 
            8             1           500             0             1      mpi(ucx)        218 4.565674            0 
            8             1           500             0             1      mpi(ucx)        219 4.536621            0 
            8             1           500             0             1      mpi(ucx)        220 4.489746            0 
            8             1           500             0             1      mpi(ucx)        221 4.807617            0 
            8             1           500             0             1      mpi(ucx)        222 4.659790            0 
            8             1           500             0             1      mpi(ucx)        223 4.629761            0 
            8             1           500             0             1      mpi(ucx)        224 4.583618            0 
            8             1           500             0             1      mpi(ucx)        225 4.685669            0 
            8             1           500             0             1      mpi(ucx)        226 4.613647            0 
            8             1           500             0             1      mpi(ucx)        227 4.573730            0 
            8             1           500             0             1      mpi(ucx)        228 4.514526            0 
            8             1           500             0             1      mpi(ucx)        229 4.562500            0 
            8             1           500             0             1      mpi(ucx)        230 4.661743            0 
            8             1           500             0             1      mpi(ucx)        231 4.663818            0 
            8             1           500             0             1      mpi(ucx)        232 4.573730            0 
            8             1           500             0             1      mpi(ucx)        233 4.663696            0 
            8             1           500             0             1      mpi(ucx)        234 4.567627            0 
            8             1           500             0             1      mpi(ucx)        235 4.538696            0 
            8             1           500             0             1      mpi(ucx)        236 4.511597            0 
            8             1           500             0             1      mpi(ucx)        237 4.609741            0 
            8             1           500             0             1      mpi(ucx)        238 4.598755            0 
            8             1           500             0             1      mpi(ucx)        239 4.570679            0 
            8             1           500             0             1      mpi(ucx)        240 4.579590            0 
            8             1           500             0             1      mpi(ucx)        241 4.684692            0 
            8             1           500             0             1      mpi(ucx)        242 4.565674            0 
            8             1           500             0             1      mpi(ucx)        243 4.515625            0 
            8             1           500             0             1      mpi(ucx)        244 4.533813            0 
            8             1           500             0             1      mpi(ucx)        245 4.653687            0 
            8             1           500             0             1      mpi(ucx)        246 4.606567            0 
            8             1           500             0             1      mpi(ucx)        247 4.609741            0 
            8             1           500             0             1      mpi(ucx)        248 4.574829            0 
            8             1           500             0             1      mpi(ucx)        249 4.749756            0 
            8             1           500             0             1      mpi(ucx)        250 4.896729            0 
            8             1           500             0             1      mpi(ucx)        251 4.568726            0 
            8             1           500             0             1      mpi(ucx)        252 4.481689            0 
            8             1           500             0             1      mpi(ucx)        253 4.553589            0 
            8             1           500             0             1      mpi(ucx)        254 4.647583            0 
            8             1           500             0             1      mpi(ucx)        255 4.687744            0 
            8             1           500             0             1      mpi(ucx)        256 4.649658            0 
            8             1           500             0             1      mpi(ucx)        257 4.550659            0 
            8             1           500             0             1      mpi(ucx)        258 4.584717            0 
            8             1           500             0             1      mpi(ucx)        259 4.598633            0 
            8             1           500             0             1      mpi(ucx)        260 4.558716            0 
            8             1           500             0             1      mpi(ucx)        261 4.539795            0 
            8             1           500             0             1      mpi(ucx)        262 4.527710            0 
            8             1           500             0             1      mpi(ucx)        263 4.668701            0 
            8             1           500             0             1      mpi(ucx)        264 4.605713            0 
            8             1           500             0             1      mpi(ucx)        265 4.611694            0 
            8             1           500             0             1      mpi(ucx)        266 4.491699            0 
            8             1           500             0             1      mpi(ucx)        267 4.612793            0 
            8             1           500             0             1      mpi(ucx)        268 4.595703            0 
            8             1           500             0             1      mpi(ucx)        269 4.571655            0 
            8             1           500             0             1      mpi(ucx)        270 4.539795            0 
            8             1           500             0             1      mpi(ucx)        271 4.683594            0 
            8             1           500             0             1      mpi(ucx)        272 4.592773            0 
            8             1           500             0             1      mpi(ucx)        273 4.624634            0 
            8             1           500             0             1      mpi(ucx)        274 4.483643            0 
            8             1           500             0             1      mpi(ucx)        275 4.576538            0 
            8             1           500             0             1      mpi(ucx)        276 4.545776            0 
            8             1           500             0             1      mpi(ucx)        277 4.539673            0 
            8             1           500             0             1      mpi(ucx)        278 4.573730            0 
            8             1           500             0             1      mpi(ucx)        279 4.634766            0 
            8             1           500             0             1      mpi(ucx)        280 4.657593            0 
            8             1           500             0             1      mpi(ucx)        281 4.643677            0 
            8             1           500             0             1      mpi(ucx)        282 4.540649            0 
            8             1           500             0             1      mpi(ucx)        283 4.582642            0 
            8             1           500             0             1      mpi(ucx)        284 4.569580            0 
            8             1           500             0             1      mpi(ucx)        285 4.567749            0 
            8             1           500             0             1      mpi(ucx)        286 4.582520            0 
            8             1           500             0             1      mpi(ucx)        287 4.547729            0 
            8             1           500             0             1      mpi(ucx)        288 4.579590            0 
            8             1           500             0             1      mpi(ucx)        289 4.658569            0 
            8             1           500             0             1      mpi(ucx)        290 4.599731            0 
            8             1           500             0             1      mpi(ucx)        291 4.495728            0 
            8             1           500             0             1      mpi(ucx)        292 4.533813            0 
            8             1           500             0             1      mpi(ucx)        293 4.606689            0 
            8             1           500             0             1      mpi(ucx)        294 4.601807            0 
            8             1           500             0             1      mpi(ucx)        295 4.559692            0 
            8             1           500             0             1      mpi(ucx)        296 4.584717            0 
            8             1           500             0             1      mpi(ucx)        297 4.708740            0 
            8             1           500             0             1      mpi(ucx)        298 4.565796            0 
            8             1           500             0             1      mpi(ucx)        299 4.567627            0 
            8             1           500             0             1      mpi(ucx)        300 4.494629            0 
            8             1           500             0             1      mpi(ucx)        301 4.576660            0 
            8             1           500             0             1      mpi(ucx)        302 4.557739            0 
            8             1           500             0             1      mpi(ucx)        303 4.669556            0 
            8             1           500             0             1      mpi(ucx)        304 4.589722            0 
            8             1           500             0             1      mpi(ucx)        305 4.593628            0 
            8             1           500             0             1      mpi(ucx)        306 4.556763            0 
            8             1           500             0             1      mpi(ucx)        307 4.637573            0 
            8             1           500             0             1      mpi(ucx)        308 4.546753            0 
            8             1           500             0             1      mpi(ucx)        309 4.513672            0 
            8             1           500             0             1      mpi(ucx)        310 4.575684            0 
            8             1           500             0             1      mpi(ucx)        311 4.630615            0 
            8             1           500             0             1      mpi(ucx)        312 4.581665            0 
            8             1           500             0             1      mpi(ucx)        313 4.615723            0 
            8             1           500             0             1      mpi(ucx)        314 4.607788            0 
            8             1           500             0             1      mpi(ucx)        315 4.587524            0 
            8             1           500             0             1      mpi(ucx)        316 4.621704            0 
            8             1           500             0             1      mpi(ucx)        317 4.619751            0 
            8             1           500             0             1      mpi(ucx)        318 4.508667            0 
            8             1           500             0             1      mpi(ucx)        319 4.585571            0 
            8             1           500             0             1      mpi(ucx)        320 4.566650            0 
            8             1           500             0             1      mpi(ucx)        321 4.560791            0 
            8             1           500             0             1      mpi(ucx)        322 4.537720            0 
            8             1           500             0             1      mpi(ucx)        323 4.623657            0 
            8             1           500             0             1      mpi(ucx)        324 4.635742            0 
            8             1           500             0             1      mpi(ucx)        325 4.592529            0 
            8             1           500             0             1      mpi(ucx)        326 4.506714            0 
            8             1           500             0             1      mpi(ucx)        327 4.530518            0 
            8             1           500             0             1      mpi(ucx)        328 4.598633            0 
            8             1           500             0             1      mpi(ucx)        329 4.613647            0 
            8             1           500             0             1      mpi(ucx)        330 4.554565            0 
            8             1           500             0             1      mpi(ucx)        331 4.630737            0 
            8             1           500             0             1      mpi(ucx)        332 4.614502            0 
            8             1           500             0             1      mpi(ucx)        333 4.560791            0 
            8             1           500             0             1      mpi(ucx)        334 4.515869            0 
            8             1           500             0             1      mpi(ucx)        335 4.649658            0 
            8             1           500             0             1      mpi(ucx)        336 4.540649            0 
            8             1           500             0             1      mpi(ucx)        337 4.535767            0 
            8             1           500             0             1      mpi(ucx)        338 4.559692            0 
            8             1           500             0             1      mpi(ucx)        339 4.669556            0 
            8             1           500             0             1      mpi(ucx)        340 4.598633            0 
            8             1           500             0             1      mpi(ucx)        341 4.567871            0 
            8             1           500             0             1      mpi(ucx)        342 4.526733            0 
            8             1           500             0             1      mpi(ucx)        343 4.601562            0 
            8             1           500             0             1      mpi(ucx)        344 4.576782            0 
            8             1           500             0             1      mpi(ucx)        345 4.551636            0 
            8             1           500             0             1      mpi(ucx)        346 4.545654            0 
            8             1           500             0             1      mpi(ucx)        347 4.593628            0 
            8             1           500             0             1      mpi(ucx)        348 4.564697            0 
            8             1           500             0             1      mpi(ucx)        349 4.519775            0 
            8             1           500             0             1      mpi(ucx)        350 4.571533            0 
            8             1           500             0             1      mpi(ucx)        351 4.615723            0 
            8             1           500             0             1      mpi(ucx)        352 10.890259            0 
            8             1           500             0             1      mpi(ucx)        353 4.583740            0 
            8             1           500             0             1      mpi(ucx)        354 4.534546            0 
            8             1           500             0             1      mpi(ucx)        355 4.603638            0 
            8             1           500             0             1      mpi(ucx)        356 4.571655            0 
            8             1           500             0             1      mpi(ucx)        357 4.555664            0 
            8             1           500             0             1      mpi(ucx)        358 4.559692            0 
            8             1           500             0             1      mpi(ucx)        359 4.707764            0 
            8             1           500             0             1      mpi(ucx)        360 4.622803            0 
            8             1           500             0             1      mpi(ucx)        361 4.652832            0 
            8             1           500             0             1      mpi(ucx)        362 4.496582            0 
            8             1           500             0             1      mpi(ucx)        363 4.581665            0 
            8             1           500             0             1      mpi(ucx)        364 4.588623            0 
            8             1           500             0             1      mpi(ucx)        365 4.568726            0 
            8             1           500             0             1      mpi(ucx)        366 4.624634            0 
            8             1           500             0             1      mpi(ucx)        367 4.547852            0 
            8             1           500             0             1      mpi(ucx)        368 4.581787            0 
            8             1           500             0             1      mpi(ucx)        369 4.603638            0 
            8             1           500             0             1      mpi(ucx)        370 4.562500            0 
            8             1           500             0             1      mpi(ucx)        371 4.540649            0 
            8             1           500             0             1      mpi(ucx)        372 4.570679            0 
            8             1           500             0             1      mpi(ucx)        373 4.613770            0 
            8             1           500             0             1      mpi(ucx)        374 4.579712            0 
            8             1           500             0             1      mpi(ucx)        375 4.599609            0 
            8             1           500             0             1      mpi(ucx)        376 4.568726            0 
            8             1           500             0             1      mpi(ucx)        377 4.679565            0 
            8             1           500             0             1      mpi(ucx)        378 4.555664            0 
            8             1           500             0             1      mpi(ucx)        379 4.603760            0 
            8             1           500             0             1      mpi(ucx)        380 4.471802            0 
            8             1           500             0             1      mpi(ucx)        381 4.695679            0 
            8             1           500             0             1      mpi(ucx)        382 4.572754            0 
            8             1           500             0             1      mpi(ucx)        383 4.689697            0 
            8             1           500             0             1      mpi(ucx)        384 4.598755            0 
            8             1           500             0             1      mpi(ucx)        385 4.643677            0 
            8             1           500             0             1      mpi(ucx)        386 4.518677            0 
            8             1           500             0             1      mpi(ucx)        387 4.605713            0 
            8             1           500             0             1      mpi(ucx)        388 4.535767            0 
            8             1           500             0             1      mpi(ucx)        389 4.493530            0 
            8             1           500             0             1      mpi(ucx)        390 4.579590            0 
            8             1           500             0             1      mpi(ucx)        391 4.640869            0 
            8             1           500             0             1      mpi(ucx)        392 4.631714            0 
