# Execution time and date (UTC): Fri Aug  9 13:51:22 2024
# Execution time and date (local): Fri Aug  9 16:51:22 2024
# MPI execution on rank 0 with 2 processes in world
# Reported time measurements are in microseconds
# pretty output format
     msg_size  window_size         runs   recv_index    num_peers receiver_type       id         time     overhead 
            8             1           500             0             1      mpi(ucx)        307 4.558838            0 
            8             1           500             0             1      mpi(ucx)        308 4.524658            0 
            8             1           500             0             1      mpi(ucx)        309 4.611694            0 
            8             1           500             0             1      mpi(ucx)        310 4.667725            0 
            8             1           500             0             1      mpi(ucx)        311 4.584595            0 
            8             1           500             0             1      mpi(ucx)        312 4.623779            0 
            8             1           500             0             1      mpi(ucx)        313 4.732666            0 
            8             1           500             0             1      mpi(ucx)        314 4.571777            0 
            8             1           500             0             1      mpi(ucx)        315 4.523682            0 
            8             1           500             0             1      mpi(ucx)        316 4.548706            0 
            8             1           500             0             1      mpi(ucx)        317 4.511597            0 
            8             1           500             0             1      mpi(ucx)        318 4.611694            0 
            8             1           500             0             1      mpi(ucx)        319 4.638672            0 
            8             1           500             0             1      mpi(ucx)        320 4.655762            0 
            8             1           500             0             1      mpi(ucx)        321 4.623657            0 
            8             1           500             0             1      mpi(ucx)        322 4.507690            0 
            8             1           500             0             1      mpi(ucx)        323 4.568726            0 
            8             1           500             0             1      mpi(ucx)        324 4.641602            0 
            8             1           500             0             1      mpi(ucx)        325 4.579712            0 
            8             1           500             0             1      mpi(ucx)        326 4.547607            0 
            8             1           500             0             1      mpi(ucx)        327 4.695679            0 
            8             1           500             0             1      mpi(ucx)        328 4.636719            0 
            8             1           500             0             1      mpi(ucx)        329 4.696777            0 
            8             1           500             0             1      mpi(ucx)        330 4.505737            0 
            8             1           500             0             1      mpi(ucx)        331 4.651611            0 
            8             1           500             0             1      mpi(ucx)        332 4.576660            0 
            8             1           500             0             1      mpi(ucx)        333 4.612671            0 
            8             1           500             0             1      mpi(ucx)        334 4.606689            0 
            8             1           500             0             1      mpi(ucx)        335 4.636597            0 
            8             1           500             0             1      mpi(ucx)        336 4.545654            0 
            8             1           500             0             1      mpi(ucx)        337 4.692749            0 
            8             1           500             0             1      mpi(ucx)        338 4.585693            0 
            8             1           500             0             1      mpi(ucx)        339 4.592651            0 
            8             1           500             0             1      mpi(ucx)        340 4.484741            0 
            8             1           500             0             1      mpi(ucx)        341 4.547729            0 
            8             1           500             0             1      mpi(ucx)        342 4.643677            0 
            8             1           500             0             1      mpi(ucx)        343 4.582764            0 
            8             1           500             0             1      mpi(ucx)        344 4.621582            0 
            8             1           500             0             1      mpi(ucx)        345 4.696655            0 
            8             1           500             0             1      mpi(ucx)        346 4.629639            0 
            8             1           500             0             1      mpi(ucx)        347 4.605713            0 
            8             1           500             0             1      mpi(ucx)        348 4.641724            0 
            8             1           500             0             1      mpi(ucx)        349 4.649536            0 
            8             1           500             0             1      mpi(ucx)        350 4.568726            0 
            8             1           500             0             1      mpi(ucx)        351 4.515747            0 
            8             1           500             0             1      mpi(ucx)        352 4.578613            0 
            8             1           500             0             1      mpi(ucx)        353 4.601807            0 
            8             1           500             0             1      mpi(ucx)        354 4.639771            0 
            8             1           500             0             1      mpi(ucx)        355 4.564819            0 
            8             1           500             0             1      mpi(ucx)        356 4.607666            0 
            8             1           500             0             1      mpi(ucx)        357 4.651733            0 
            8             1           500             0             1      mpi(ucx)        358 4.603760            0 
            8             1           500             0             1      mpi(ucx)        359 4.595703            0 
            8             1           500             0             1      mpi(ucx)        360 4.573608            0 
            8             1           500             0             1      mpi(ucx)        361 4.673706            0 
            8             1           500             0             1      mpi(ucx)        362 4.661743            0 
            8             1           500             0             1      mpi(ucx)        363 4.635742            0 
            8             1           500             0             1      mpi(ucx)        364 4.557739            0 
